RegioNaam,Region code,Total population (nr.),Men (%),Women (%),<5 years old (%),5-9 years old (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-44 years old (%),45-64 years old (%),65-79 years old (%),80+ years old  (%),Total demographic pressure (%),Green pressure (%),Grey pressure (%),Unmarried (%),Married (%),Divorced (%),Widowed (%),Dutch background (%),Migration background - any (%),Migration background - western (%),Migration background - any non-western (%),Migration background - Maroccan (%),"Migration background - former Dutch Antilles, Aruba  (%)",Migration background - Suriname (%),Migration background - Turkey (%),Migration background - remaining non-western (%),Population density (people/km2),Single person households (%),Households without children (%),Households with children (%),Average household size (people/household),Total housing stock (nr.),Newly constructed houses (%),Housing density (houses/km2),Owner-occupied houses (%),Rental houses (%),House ownership unknown (%),Average house price (x 1000EUR),Total students (nr.),Students - secondary education (%),Students - bol (%),Students - bbl (%),Students - hbo (%),Students - university (%),Companies (nr.),"Companies by type - agriculture, forestry and fishery (%)",Companies by type - industry and engery (%),Companies by type - trade and catering industry (%),"Companies by type - transport, information and comunication (%)",Companies by type - financial services and real-estate (%),Companies by type - business services (%),"Companies by type - culture, recreation and other (%)",Cattle (nr.),Sheep (nr.),Goats (nr.),Horses (nr.),Pigs (nr.),Chickens (nr.),Turkeys (nr.),Ducks for slaughter (nr.),Other poultry (nr.),Rabbits (nr.),Fur animals (nr.),Cultivated land (are),Cultivated land by type - agriculture (%),"Cultivated land by type - horticulture, open ground (%)","Cultivated land by type - horticulture, under glass (%)",Cultivated land by type - permanent grassland (%),Cultivated land by type - natural grassland (%),Cultivated land by type - temporary grassland (%),Cultivated land by type - green fodder crops (%),Cars (per 1000 inhabitants),Privately owned cars (per 1000 inhabitants),Motorcycles (per 1000 inhabitants),Mopeds (per 1000 inhabitants),Total road length (km),Road owned by municipality (%),Road owned by province (%),Road owned by state (%),Total area (km2),Districts (nr.),Neighbourhoods (nr.),Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,VVD (%),D66,D66 (%),PVV (Partij voor de Vrijheid),PVV (Partij voor de Vrijheid) (%),CDA,CDA (%),SP (Socialistische Partij),SP (Socialistische Partij) (%),Partij van de Arbeid (P.v.d.A.),Partij van de Arbeid (P.v.d.A.) (%),GROENLINKS,GROENLINKS (%),Forum voor Democratie,Forum voor Democratie (%),Partij voor de Dieren,Partij voor de Dieren (%),ChristenUnie,ChristenUnie (%),Volt,Volt (%),JA21,JA21 (%),Staatkundig Gereformeerde Partij (SGP),Staatkundig Gereformeerde Partij (SGP) (%),DENK,DENK (%),50PLUS,50PLUS (%),BBB,BBB (%),BIJ1,BIJ1 (%),CODE ORANJE,CODE ORANJE (%),NIDA,NIDA (%),Splinter,Splinter (%),Piratenpartij,Piratenpartij (%),JONG,JONG (%),Trots op Nederland (TROTS),Trots op Nederland (TROTS) (%),Lijst Henk Krol,Lijst Henk Krol (%),NLBeter,NLBeter (%),"Blanco (Zeven, A.J.L.B.)","Blanco (Zeven, A.J.L.B.) (%)",LP (Libertaire Partij),LP (Libertaire Partij) (%),OPRECHT,OPRECHT (%),JEZUS LEEFT,JEZUS LEEFT (%),DE FEESTPARTIJ (DFP),DE FEESTPARTIJ (DFP) (%),U-Buntu Connected Front,U-Buntu Connected Front (%),Vrij en Sociaal Nederland,Vrij en Sociaal Nederland (%),Partij van de Eenheid,Partij van de Eenheid (%),Wij zijn Nederland,Wij zijn Nederland (%),Partij voor de Republiek,Partij voor de Republiek (%),Modern Nederland,Modern Nederland (%),De Groenen,De Groenen (%)
Teylingen,GM1525,37440.0,0.4982905982905983,0.5017094017094017,5.0,5.3,5.8,6.8,5.5,22.0,30.1,14.2,5.3,73.6,39.7,33.9,34.9,51.0,8.3,5.8,83.7,16.3,9.6,6.7,0.9,0.4,0.6,0.4,4.4,1319.0,30.7,31.1,38.2,2.33,16048.0,0.01109172482552343,565.0,65.1,33.8,1.1,346.0,4922.0,0.4626168224299065,0.1464851686306379,0.0514018691588785,0.2216578626574563,0.1178382771231206,3510.0,0.039886039886039885,0.1381766381766381,0.1908831908831909,0.0783475783475783,0.1168091168091168,0.3233618233618233,0.1139601139601139,1500.0,280.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110082.0,3.5,39.1,0.3,54.7,0.7,1.4,0.4,511.0,459.0,39.0,77.0,184.0,0.8967391304347826,0.0543478260869565,0.0489130434782608,33.49,11.0,51.0,28816,24626,25,40,24561,7391,0.300924229,4396,0.17898294,2099,0.08546069,2774,0.112943284,1007,0.040999959,898,0.036562029,1044,0.042506413,1029,0.041895688,843,0.034322707,569,0.023166809,633,0.025772566,807,0.032856968,67,0.002727902,127,0.005170799,285,0.011603762,86.0,0.003501486,64,0.002605757,124,0.005048654,35,0.001425023,95.0,0.003867921,48,0.001954318,34.0,0.001384308,0.0,0,27.0,0.001099304,26.0,0.001058589,23.0,0.000936444,17,0.000692154,5.0,0.000203575,4.0,0.00016286,0.0,0,3.0,0.000122145,0.0,0,0.0,0,0.0,0,0.0,0,1.0,4.0715E-05,0.0,0
Utrechtse Heuvelrug,GM1581,49580.0,0.4901371520774505,0.5098628479225494,4.7,5.4,5.8,6.6,4.6,18.4,30.0,17.3,7.2,89.0,42.5,46.4,33.3,50.4,8.8,7.5,84.2,15.8,8.5,7.3,1.7,0.4,0.5,0.7,4.0,376.0,35.4,31.5,33.1,2.22,21821.0,0.0019705788002383024,165.0,64.1,35.5,0.3,370.0,5800.0,0.5324137931034483,0.1294827586206896,0.0543103448275862,0.1772413793103448,0.106551724137931,5865.0,0.03580562659846547,0.1227621483375959,0.1500426257459505,0.0741687979539642,0.1193520886615515,0.3810741687979539,0.1167945439045183,15994.0,2979.0,6875.0,491.0,22289.0,373523.0,0.0,10279.0,0.0,0.0,0.0,369685.0,4.7,3.1,0.0,60.2,6.6,12.6,12.9,519.0,494.0,40.0,52.0,469.0,0.8805970149253731,0.0660980810234541,0.0533049040511727,133.94,5.0,32.0,38878,32604,36,47,32521,7667,0.235755358,6255,0.192337259,2395,0.073644722,2970,0.091325605,1234,0.037944713,1589,0.048860736,1888,0.058054795,1041,0.032010086,1824,0.056086836,1494,0.045939547,1030,0.031671843,711,0.021862796,1158,0.035607761,316,0.009716798,246,0.007564343,168.0,0.005165893,98,0.003013437,47,0.00144522,48,0.001475969,92.0,0.002828941,40,0.001229974,33.0,0.001014729,41.0,0.001260724,19.0,0.000584238,29.0,0.000891731,0.0,0,12,0.000368992,14.0,0.000430491,20.0,0.000614987,17.0,0.000522739,0.0,0,25.0,0.000768734,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
Oost Gelre,GM1586,29627.0,0.5067337226178823,0.4932662773821176,4.4,4.7,5.6,7.0,5.4,20.5,30.1,16.9,5.4,78.7,38.9,39.8,37.1,49.5,6.2,7.2,91.6,8.4,5.2,3.1,0.5,0.1,0.2,0.4,2.0,270.0,29.5,35.0,35.5,2.33,12910.0,0.00766847405112316,117.0,74.4,25.5,0.1,222.0,3750.0,0.4352,0.2093333333333333,0.0813333333333333,0.2224,0.0517333333333333,2795.0,0.12880143112701253,0.1753130590339892,0.2093023255813953,0.0483005366726296,0.1180679785330948,0.1932021466905187,0.1288014311270125,28771.0,2720.0,3784.0,370.0,168458.0,875787.0,0.0,0.0,26.0,17770.0,0.0,793007.0,8.3,0.6,0.0,45.8,1.3,25.9,18.1,546.0,516.0,56.0,54.0,485.0,0.9195876288659792,0.0412371134020618,0.0391752577319587,110.44,7.0,41.0,23745,19965,31,17,19917,5151,0.258623287,2602,0.130642165,1761,0.08841693,3787,0.190139077,1176,0.059045037,829,0.041622734,528,0.026510017,829,0.041622734,387,0.019430637,103,0.005171462,254,0.012752925,583,0.029271477,23,0.001154792,61,0.00306271,237,0.011899382,1341.0,0.067329417,13,0.000652709,55,0.00276146,3,0.000150625,49.0,0.00246021,29,0.001456043,28.0,0.001405834,30.0,0.001506251,18.0,0.000903751,12.0,0.0006025,15.0,0.000753125,5,0.000251042,4.0,0.000200833,4.0,0.000200833,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
Koggenland,GM1598,22749.0,0.5039342388676425,0.4960657611323574,4.8,5.3,5.8,7.1,5.8,21.1,29.6,16.1,4.5,77.0,40.6,36.4,36.2,50.6,7.1,6.1,91.3,8.7,5.0,3.7,0.1,0.2,0.4,0.2,2.7,283.0,28.4,32.7,38.9,2.41,9473.0,0.01678454555051198,118.0,78.2,21.5,0.3,272.0,2887.0,0.4641496363006581,0.1943193626602009,0.0803602355386214,0.2064426740561136,0.0547280914444059,2570.0,0.11089494163424124,0.2684824902723735,0.1420233463035019,0.0583657587548638,0.103112840466926,0.2140077821011673,0.1070038910505836,11184.0,4874.0,20.0,255.0,7248.0,0.0,0.0,0.0,0.0,0.0,0.0,623809.0,5.1,20.5,0.4,34.6,1.3,33.2,4.8,539.0,514.0,69.0,82.0,243.0,0.8600823045267489,0.0823045267489712,0.0576131687242798,84.08,10.0,60.0,18041,15165,17,23,15125,4674,0.309024793,2003,0.132429752,1464,0.096793388,1999,0.132165289,723,0.047801653,657,0.043438017,496,0.032793388,841,0.055603306,478,0.031603306,130,0.008595041,216,0.014280992,447,0.029553719,22,0.001454545,15,0.000991736,178,0.011768595,462.0,0.030545455,45,0.002975207,72,0.004760331,3,0.000198347,29.0,0.001917355,33,0.002181818,28.0,0.00185124,51.0,0.003371901,8.0,0.000528926,14.0,0.00092562,13.0,0.000859504,5,0.000330579,3.0,0.000198347,2.0,0.000132231,13.0,0.000859504,0.0,0,0.0,0,0.0,0,1.0,6.61157E-05,0.0,0,0.0,0,0.0,0
Lansingerland,GM1621,62384.0,0.4940689920492433,0.5059310079507566,6.4,7.5,7.3,6.8,4.9,23.6,28.2,11.7,3.8,76.6,49.4,27.3,33.5,53.9,7.8,4.7,81.1,18.9,7.5,11.3,2.0,0.7,2.5,1.0,5.1,1168.0,22.7,28.7,48.6,2.59,24245.0,0.018024334914415345,454.0,73.3,26.5,0.2,349.0,8699.0,0.5259225198298655,0.1484078629727555,0.0363260144844235,0.2005977698586044,0.088745832854351,6760.0,0.05325443786982249,0.1353550295857988,0.1908284023668639,0.0828402366863905,0.1331360946745562,0.3106508875739645,0.0939349112426035,1378.0,4690.0,14.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,196457.0,15.8,2.6,36.8,24.8,9.5,3.6,7.0,499.0,457.0,39.0,87.0,390.0,0.9128205128205128,0.0692307692307692,0.0179487179487179,56.39,16.0,61.0,45917,38531,60,44,38427,11741,0.305540375,6012,0.156452494,3834,0.099773597,3803,0.098966872,1216,0.031644417,1234,0.032112837,1280,0.033309912,1764,0.045905223,1096,0.028521612,1983,0.051604341,733,0.019075129,1531,0.039841778,392,0.010201161,478,0.01243917,342,0.008899992,174.0,0.004528066,159,0.004137716,175,0.00455409,131,0.003409061,105.0,0.002732454,62,0.001613449,52.0,0.001353215,0.0,0,20.0,0.000520467,28.0,0.000728654,39.0,0.001014911,22,0.000572514,12.0,0.00031228,7.0,0.000182164,0.0,0,1.0,2.60234E-05,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.60234E-05,0.0,0
Leudal,GM1640,35879.0,0.5057554558376767,0.4942445441623234,3.8,4.0,4.9,6.1,5.2,19.8,31.7,18.3,6.2,76.5,33.2,43.3,33.3,52.0,7.4,7.2,87.0,13.0,9.9,3.1,0.2,0.2,0.2,0.2,2.4,220.0,30.8,36.4,32.8,2.22,15992.0,0.01063031515757879,98.0,77.5,22.4,0.1,245.0,3685.0,0.4423337856173677,0.2035278154681139,0.0591587516960651,0.2263229308005427,0.0686567164179104,3255.0,0.13671274961597543,0.1751152073732718,0.2227342549923195,0.0552995391705069,0.0890937019969278,0.1920122887864823,0.1290322580645161,10372.0,2998.0,7474.0,545.0,203786.0,3501284.0,43282.0,0.0,0.0,0.0,0.0,1004959.0,46.6,15.3,0.4,11.3,2.9,13.0,10.5,595.0,576.0,58.0,85.0,685.0,0.9094890510948904,0.072992700729927,0.0175182481751824,164.91,16.0,32.0,28781,22302,23,41,22238,5244,0.235812573,3700,0.166381869,3343,0.150328267,2913,0.130991996,1343,0.060392122,1105,0.04968972,641,0.028824535,1098,0.049374944,577,0.025946578,157,0.007059987,282,0.012680996,539,0.024237791,35,0.001573883,18,0.000809425,300,0.013490422,600.0,0.026980844,15,0.000674521,64,0.002877957,5,0.00022484,62.0,0.002788021,24,0.001079234,27.0,0.001214138,48.0,0.002158467,22.0,0.000989298,16.0,0.000719489,25.0,0.001124202,10,0.000449681,5.0,0.00022484,0.0,0,18.0,0.000809425,0.0,0,0.0,0,1.0,4.49681E-05,1.0,4.49681E-05,0.0,0,0.0,0,0.0,0
Maasgouw,GM1641,23965.0,0.5050698935948258,0.4949301064051742,3.7,3.8,4.0,5.2,4.8,19.5,32.2,20.2,6.6,77.0,29.7,47.3,33.1,50.4,8.7,7.8,85.3,14.7,11.6,3.0,0.2,0.2,0.1,0.2,2.4,524.0,31.0,37.9,31.0,2.17,10856.0,0.009764185703758291,237.0,74.6,25.2,0.2,236.0,2248.0,0.4159252669039145,0.1854982206405694,0.0640569395017793,0.2406583629893238,0.0938612099644128,2220.0,0.02927927927927928,0.1554054054054054,0.2049549549549549,0.1554054054054054,0.1036036036036036,0.2049549549549549,0.1463963963963964,1668.0,474.0,6.0,121.0,2874.0,0.0,0.0,0.0,0.0,0.0,0.0,158322.0,42.1,12.5,0.1,19.4,2.8,7.7,15.4,596.0,573.0,53.0,78.0,316.0,0.9556962025316456,0.0094936708860759,0.0348101265822784,58.12,8.0,16.0,19834,14917,21,27,14869,3589,0.241374672,1918,0.128993207,2631,0.176945322,1809,0.121662519,1004,0.067523035,902,0.060663125,364,0.024480463,866,0.05824198,542,0.036451678,93,0.006254624,185,0.012441993,337,0.022664604,15,0.00100881,31,0.002084875,228,0.015333916,127.0,0.00854126,18,0.001210572,44,0.002959177,0,0,41.0,0.002757415,20,0.00134508,10.0,0.00067254,19.0,0.001277826,18.0,0.001210572,7.0,0.000470778,25.0,0.00168135,6,0.000403524,10.0,0.00067254,0.0,0,7.0,0.000470778,0.0,0,0.0,0,2.0,0.000134508,1.0,6.7254E-05,0.0,0,0.0,0,0.0,0
Gemert-Bakel,GM1652,30723.0,0.5073397780164698,0.4926602219835302,5.0,5.5,5.5,5.9,5.4,23.7,29.2,15.3,4.5,71.5,37.6,34.0,35.6,50.9,7.4,6.1,88.7,11.3,7.8,3.5,0.2,0.1,0.2,0.2,2.7,252.0,29.8,33.1,37.2,2.34,12635.0,0.007914523149980214,103.0,67.8,32.0,0.2,293.0,3294.0,0.4678202792956891,0.1939890710382513,0.074074074074074,0.2052216150576806,0.0588949605343048,3080.0,0.12824675324675325,0.237012987012987,0.1931818181818181,0.0519480519480519,0.099025974025974,0.1753246753246753,0.1152597402597402,22769.0,376.0,3936.0,437.0,354015.0,1071980.0,0.0,0.0,31000.0,14605.0,190138.0,642874.0,29.9,6.6,0.2,9.9,1.1,22.1,30.2,546.0,525.0,61.0,100.0,467.0,0.9464668094218416,0.0556745182012847,0.0,123.34,7.0,24.0,23600,18778,35,26,18717,4810,0.256985628,2280,0.121814393,2338,0.124913181,3428,0.183149009,1541,0.08233157,652,0.034834642,585,0.031255009,780,0.041673345,504,0.026927392,103,0.005503019,254,0.013570551,386,0.020622963,9,0.000480846,27,0.001442539,222,0.011860875,506.0,0.027034247,33,0.001763103,51,0.002724796,5,0.000267137,45.0,0.002404231,24,0.001282257,26.0,0.001389112,46.0,0.002457659,11.0,0.000587701,16.0,0.000854838,7.0,0.000373992,5,0.000267137,3.0,0.000160282,1.0,5.34274E-05,19.0,0.00101512,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
Halderberge,GM1655,30284.0,0.4973583410381719,0.502641658961828,4.6,4.8,5.1,5.6,5.0,21.2,30.1,18.2,5.4,77.8,35.7,42.1,30.2,54.1,8.3,7.3,84.1,15.9,7.9,8.0,3.0,0.4,0.6,1.0,3.1,407.0,28.8,36.6,34.6,2.28,13399.0,0.0077617732666616914,180.0,64.8,35.2,0.1,259.0,3223.0,0.4585789636984176,0.1976419484951908,0.0753955941669252,0.2103630158237666,0.0580204778156996,2975.0,0.08067226890756303,0.1983193277310924,0.2084033613445378,0.0705882352941176,0.1042016806722689,0.2218487394957983,0.1142857142857142,6675.0,201.0,1735.0,152.0,38289.0,88916.0,52.0,0.0,461.0,0.0,0.0,435979.0,51.7,10.1,0.7,11.6,1.1,10.2,14.6,561.0,532.0,49.0,68.0,339.0,0.9144542772861356,0.0530973451327433,0.0353982300884955,75.21,5.0,20.0,28173,17877,35,20,17822,5517,0.309561216,2002,0.112333071,2881,0.161654135,1716,0.09628549,1374,0.077095724,734,0.041185052,477,0.026764673,961,0.053922119,364,0.020424195,161,0.009033778,197,0.011053754,457,0.025642464,21,0.001178319,276,0.015486477,232,0.013017619,153.0,0.008584895,29,0.001627202,78,0.004376613,23,0.00129054,38.0,0.002132196,25,0.001402761,27.0,0.001514981,0.0,0,17.0,0.000953877,12.0,0.000673325,11.0,0.000617215,7,0.000392773,8.0,0.000448883,8.0,0.000448883,13.0,0.000729436,1.0,5.61104E-05,0.0,0,2.0,0.000112221,0.0,0,0.0,0,0.0,0,0.0,0
Heeze-Leende,GM1658,16152.0,0.503652798415057,0.496347201584943,4.6,4.7,4.9,5.9,5.1,20.1,30.3,18.1,6.4,80.1,36.1,44.1,33.4,52.9,6.8,6.9,88.9,11.1,7.6,3.5,0.2,0.2,0.1,0.2,2.7,155.0,28.3,36.6,35.2,2.32,6861.0,0.009036583588398192,66.0,77.0,22.2,0.8,358.0,1796.0,0.44543429844098,0.1597995545657015,0.0567928730512249,0.2544543429844098,0.0835189309576837,1850.0,0.0918918918918919,0.1783783783783784,0.1945945945945946,0.0648648648648648,0.1189189189189189,0.2378378378378378,0.1135135135135135,7131.0,1304.0,890.0,686.0,95826.0,486101.0,0.0,0.0,0.0,0.0,0.0,345539.0,18.6,3.0,0.1,28.5,7.3,27.2,15.4,573.0,550.0,54.0,73.0,241.0,0.946058091286307,0.0124481327800829,0.0373443983402489,105.04,4.0,12.0,12987,10900,9,23,10868,3340,0.307324255,1769,0.162771439,1056,0.097165992,1409,0.129646669,647,0.059532573,441,0.040577843,394,0.03625322,417,0.038369525,340,0.031284505,117,0.01076555,241,0.022175193,237,0.02180714,4,0.000368053,13,0.001196172,106,0.009753404,156.0,0.014354067,11,0.001012146,37,0.00340449,4,0.000368053,40.0,0.00368053,11,0.001012146,12.0,0.001104159,14.0,0.001288185,12.0,0.001104159,6.0,0.000552079,19.0,0.001748252,4,0.000368053,0.0,0,1.0,9.20132E-05,9.0,0.000828119,0.0,0,0.0,0,1.0,9.20132E-05,0.0,0,0.0,0,0.0,0,0.0,0
Laarbeek,GM1659,22523.0,0.506859654575323,0.493140345424677,4.4,5.0,5.7,6.1,5.3,21.5,29.6,17.2,5.1,77.1,37.6,39.5,33.3,52.7,7.5,6.5,90.6,9.4,6.6,2.7,0.1,0.2,0.2,0.1,2.0,407.0,28.2,34.9,36.9,2.35,9531.0,0.022453047948798658,172.0,69.4,30.5,0.1,294.0,2598.0,0.4749807544264819,0.1916859122401847,0.0731331793687452,0.1997690531177829,0.0604311008468052,2240.0,0.08035714285714286,0.2477678571428571,0.1964285714285714,0.0513392857142857,0.0825892857142857,0.21875,0.1205357142857142,8180.0,698.0,13.0,339.0,89383.0,319056.0,0.0,0.0,0.0,13498.0,24574.0,288236.0,18.5,6.6,1.0,22.9,4.1,19.9,27.0,553.0,537.0,53.0,102.0,289.0,0.9377162629757786,0.0622837370242214,0.0,56.17,4.0,15.0,18031,14440,26,18,14396,4247,0.295012503,1707,0.118574604,1830,0.127118644,1914,0.132953598,1303,0.090511253,596,0.041400389,441,0.030633509,684,0.047513198,358,0.024868019,95,0.006599055,241,0.016740761,346,0.024034454,12,0.000833565,13,0.000903029,177,0.012295082,179.0,0.012434009,10,0.000694637,51,0.003542651,4,0.000277855,43.0,0.002986941,25,0.001736593,27.0,0.001875521,35.0,0.002431231,11.0,0.000764101,6.0,0.000416782,6.0,0.000416782,8,0.00055571,7.0,0.000486246,2.0,0.000138927,17.0,0.001180884,0.0,0,0.0,0,1.0,6.94637E-05,0.0,0,0.0,0,0.0,0,0.0,0
Reusel-De Mierden,GM1667,13112.0,0.5131940207443563,0.4868059792556437,5.4,5.8,5.7,5.1,5.1,23.8,28.8,16.3,4.0,73.2,38.1,35.1,32.6,54.9,6.4,6.1,90.9,9.1,6.4,2.7,0.0,0.2,0.1,0.1,2.3,168.0,28.2,35.2,36.5,2.37,5484.0,0.009664478482859227,70.0,77.8,22.1,0.1,299.0,1369.0,0.5025566106647188,0.1782322863403944,0.0781592403214024,0.1848064280496713,0.056245434623813,1455.0,0.16151202749140894,0.2508591065292096,0.1890034364261168,0.0515463917525773,0.0790378006872852,0.1512027491408934,0.1168384879725085,9759.0,863.0,351.0,138.0,290408.0,328276.0,0.0,0.0,0.0,15400.0,0.0,484441.0,54.4,4.3,0.2,7.1,4.2,14.3,15.6,571.0,558.0,55.0,77.0,231.0,0.9567099567099568,0.0432900432900432,0.0,78.66,4.0,11.0,10218,8073,17,6,8050,2581,0.320621118,899,0.111677019,893,0.110931677,1274,0.15826087,626,0.077763975,345,0.042857143,187,0.023229814,301,0.037391304,193,0.023975155,40,0.004968944,116,0.014409938,149,0.018509317,4,0.000496894,3,0.000372671,123,0.015279503,168.0,0.020869565,10,0.001242236,37,0.004596273,1,0.000124224,20.0,0.002484472,13,0.001614907,18.0,0.002236025,13.0,0.001614907,14.0,0.00173913,4.0,0.000496894,7.0,0.000869565,0,0,1.0,0.000124224,4.0,0.000496894,6.0,0.000745342,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
Roerdalen,GM1669,20574.0,0.5011179158160786,0.4988820841839214,3.9,4.1,4.5,5.2,4.3,19.9,31.2,20.8,6.1,80.3,31.7,48.6,30.8,52.1,9.3,7.8,82.4,17.6,14.0,3.6,0.3,0.2,0.2,0.2,2.8,233.0,30.7,37.8,31.5,2.16,9477.0,0.00949667616334283,107.0,74.2,25.7,0.2,230.0,1851.0,0.4484062668827661,0.2101566720691518,0.0691518098325229,0.2015126958400864,0.0707725553754727,1575.0,0.1111111111111111,0.1523809523809524,0.2285714285714285,0.0666666666666666,0.0825396825396825,0.2031746031746031,0.1619047619047619,4918.0,508.0,702.0,290.0,29630.0,63345.0,0.0,0.0,0.0,0.0,0.0,415615.0,43.3,11.3,0.0,13.0,5.7,10.4,16.2,596.0,586.0,56.0,83.0,413.0,0.946731234866828,0.036319612590799,0.0145278450363196,88.79,6.0,24.0,16382,12574,18,20,12536,2622,0.209157626,1351,0.107769623,2671,0.213066369,1572,0.125398851,887,0.070756222,849,0.067724952,359,0.028637524,734,0.058551372,437,0.034859604,103,0.008216337,149,0.011885769,221,0.017629228,11,0.000877473,49,0.003908743,158,0.012603701,154.0,0.01228462,16,0.001276324,55,0.004387364,1,7.97703E-05,26.0,0.002074027,15,0.001196554,14.0,0.001116784,30.0,0.002393108,14.0,0.001116784,7.0,0.000558392,10.0,0.000797703,9,0.000717932,6.0,0.000478622,0.0,0,5.0,0.000398851,0.0,0,0.0,0,1.0,7.97703E-05,0.0,0,0.0,0,0.0,0,0.0,0
Roosendaal,GM1674,77251.0,0.4971974472822358,0.5028025527177642,4.7,5.0,5.1,5.9,5.7,22.7,29.3,16.4,5.2,73.2,35.7,37.4,34.0,48.9,10.3,6.7,73.9,26.1,11.9,14.2,5.2,0.4,0.5,3.0,5.0,725.0,36.1,31.2,32.6,2.15,35363.0,0.007182648530950428,332.0,62.3,37.3,0.3,224.0,8450.0,0.4494674556213017,0.2015384615384615,0.059171597633136,0.2181065088757396,0.0717159763313609,6475.0,0.039382239382239385,0.1698841698841698,0.2486486486486486,0.077992277992278,0.1042471042471042,0.2355212355212355,0.1235521235521235,7061.0,993.0,33.0,411.0,33933.0,253528.0,0.0,0.0,0.0,0.0,0.0,571601.0,38.2,13.3,1.1,12.4,1.9,17.5,15.5,512.0,477.0,36.0,65.0,589.0,0.933786078098472,0.0118845500848896,0.0543293718166383,107.16,14.0,55.0,58578,43026,87,65,42874,11880,0.277091011,5201,0.121308952,5721,0.133437515,4039,0.094206279,2973,0.069342725,2094,0.048840789,1681,0.039207912,2372,0.055324906,1276,0.029761627,409,0.009539581,583,0.013597985,1133,0.026426272,68,0.001586043,1557,0.036315716,563,0.013131502,246.0,0.005737743,102,0.002379064,145,0.003382003,308,0.007183841,147.0,0.003428651,69,0.001609367,84.0,0.001959229,0.0,0,56.0,0.001306153,39.0,0.000909642,33.0,0.000769697,10,0.000233242,23.0,0.000536456,15.0,0.000349862,34.0,0.000793021,6.0,0.000139945,0.0,0,7.0,0.000163269,0.0,0,0.0,0,0.0,0,0.0,0
Schouwen-Duiveland,GM1676,33839.0,0.4942226425130766,0.5057773574869233,4.3,4.6,4.8,5.6,4.7,18.9,29.8,20.3,7.1,87.6,36.3,51.3,27.3,55.4,9.6,7.6,90.1,9.9,6.6,3.3,0.1,0.1,0.3,0.1,2.6,147.0,33.7,36.9,29.4,2.16,16783.0,0.011261395459691355,73.0,66.4,31.8,1.8,261.0,3341.0,0.4791978449565998,0.2008380724334031,0.1038611194253217,0.1744986530978748,0.0416043100868003,4155.0,0.10348977135980746,0.1768953068592057,0.2454873646209386,0.0613718411552346,0.1107099879663056,0.1937424789410348,0.1083032490974729,4974.0,3587.0,22.0,206.0,5372.0,36937.0,0.0,0.0,0.0,0.0,3005.0,1359297.0,66.5,4.2,0.4,7.6,6.2,7.9,7.2,565.0,535.0,55.0,86.0,800.0,0.8225,0.06375,0.11375,488.21,16.0,51.0,27562,22989,34,23,22932,5739,0.250261643,2474,0.107884179,2168,0.09454038,2434,0.106139892,1170,0.051020408,1223,0.053331589,585,0.025510204,1165,0.050802372,870,0.037938252,1088,0.047444619,235,0.010247689,697,0.030394209,2108,0.091923949,21,0.000915751,253,0.011032618,388.0,0.016919588,30,0.001308216,83,0.003619396,9,0.000392465,64.0,0.00279086,31,0.001351823,17.0,0.000741322,0.0,0,11.0,0.000479679,21.0,0.000915751,23.0,0.001002965,11,0.000479679,4.0,0.000174429,10.0,0.000436072,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
